STOP_ID, ROUTES_USING_STOP, LONGITUDE, LATITUDE, STOP_NAME, OBJECTID
"37383","F",146.884451,-36.138,"Beech St/Pearce (South) St (Wodonga)",2523
"47048","S",146.888436,-36.141321,"Castleton St/Victoria Cross Pde (Wodonga)",5847
"37399","F,S,150",146.884507,-36.137801,"Beech St/Pearce (North) St (Wodonga)",2872
"37400","7,B,C,E,F,150",146.885632,-36.136162,"Elm St/Beechworth Rd (Wodonga)",2873
"37382","7,F,150",146.886232,-36.136009,"Athol St/Beechworth Rd (Wodonga)",2522
"46348","B,7",146.955096,-36.196739,"Jamison Dr (Baranduda)",5713
"47050","S",146.89094,-36.139529,"Pearce St/Victoria Cross Pde (Wodonga)",5849
"37401","B,C,E,F,150",146.886057,-36.13407,"Griffith St/Beechworth Rd (Wodonga)",2874
"37381","F,150",146.887002,-36.133999,"Griffith St/Beechworth Rd (Wodonga)",2521
"47051","E",146.892441,-36.138774,"Kelliher Ave/Victoria Cross Pde (Wodonga)",5850
"37402","B,C,E,F,150",146.88655,-36.131619,"Wilson St/Beechworth Rd (Wodonga)",2875
"37364","F,G,150",146.887295,-36.13079,"Family Vet Centre/Beechworth Rd (Wodonga)",2505
"37421","7,B,",146.949186,-36.185512,"Baranduda Bvd (Baranduda)",2893
"47872","7,",146.949286,-36.185368,"Baranduda Bvd (Baranduda)",6173
"27771","5",147.056047,-38.086753,"Authors Way/Woondella Bvd (Sale)",53
"40989","1",147.088213,-38.112951,"Hutchison St/Patten St (Sale)",3543
"27765","6,5",147.06836,-38.095543,"Maffra-Sale Rd/York St (Sale)",47
"27766","5,6,2",147.068554,-38.095606,"Maffra-Sale Rd/York St (Sale)",48
"27772","5",147.055613,-38.084879,"Maffra-Sale Rd/Woondella Bvd (Sale)",54
"37836",null,147.068405,-38.095002,"Gippsland Grammar/York St (Sale)",3785
"27769","5",147.059594,-38.087463,"Maffra-Sale Rd/Glebe Dr (Sale)",51
"41002","2",147.072959,-38.098397,"Raglan St/McCole St (Sale)",3555
"48706","2",147.08233,-38.105592,"Eastwood Park Village/Guthridge Pde (Sale)",6385
"40991","1",147.08257,-38.10552,"Eastwood Park Village/Guthridge Pde (Sale)",3545
"37823","2",147.075503,-38.099468,"Cedar St/Raglan St (Sale)",3781
"27767","5",147.066726,-38.092101,"York St/Maffra-Sale Rd (Sale)",49
"27768","5",147.066862,-38.091921,"Rhodes Dr/Maffra-Sale Rd (Sale)",50
"41003","2",147.069898,-38.093758,"Princes Hwy/Dawson St (Sale)",3556
"40990","1",147.088928,-38.109454,"Antares Ave/Patten St (Sale)",3544
"40999","2",147.082807,-38.103312,"Picton Ct/Guthridge Pde (Sale)",3552
"41103","2",147.077852,-38.098971,"Raglan St/Buckley St (Sale)",3614
"37814","1",147.084907,-38.104518,"Bergen Cres/Stead St (Sale)",3777
"37825","2",147.073685,-38.094837,"Mathieson St/McCole St (Sale)",3782
"37812","1",147.089381,-38.107101,"Araluen Primary School/Patten St (Sale)",3775
"37815","2",147.083181,-38.101329,"Ruff St/Guthridge Pde (Sale)",3778
"37813","1",147.088818,-38.103866,"Northwood Park Village/38 Stead St (Sale)",3776
"37821","2",147.078567,-38.095374,"Dawson St/Buckley St (Sale)",3780
"41000","2",147.083783,-38.098949,"St Thomas Primary School/Guthridge Pde (Sale)",3553
"27759","2",147.078609,-38.092752,"Dawson St/Dryden Pl (Sale)",41
"37817","2",147.084542,-38.095154,"Dawson St/Gibsons Rd (Sale)",3779
"27758","2",147.076563,-38.087769,"Cobains Rd/Evelyn Dr (Sale)",40
"27775","6",147.067284,-38.078744,"Surkitt Bvd/Morgan St (Sale)",57
"27774","6",147.069063,-38.079716,"Ashton St/Cantwell Dr (Sale)",56
"27773","6,",147.071197,-38.081031,"Cantwell Dr/Princes Hwy (Sale)",55
"27776","6",147.070568,-38.079652,"Ashton St/Cantwell Dr (Sale)",58
"41001","2",147.085325,-38.091215,"Rossetti Ct/Gibsons Rd (Sale)",3554
"27757","2",147.082687,-38.087855,"Millicent Ct/Cobains Rd (Sale)",39
"47841",null,146.97591,-37.966487,"Pearson St/Johnson St (Maffra)",5486
"47712",null,146.978676,-37.967867,"Johnson St/Foster St (Maffra)",5429
"47848",null,146.986827,-37.968886,"Carpenter St/Glassford St (Maffra)",5492
"47709",null,146.98685,-37.968814,"McAdam St/Glassford St (Maffra)",5426
"47710",null,146.988558,-37.967994,"Reservoir Lane/Knight St (Maffra)",5427
"47847",null,146.988661,-37.96794,"Reservoir Lane/Knight St (Maffra)",5491
"47846",null,146.985212,-37.964749,"Munro St/Powerscourt St (Maffra)",5490
"47708",null,146.985439,-37.964569,"Munro St/Powerscourt St (Maffra)",5425
"47711",null,146.983505,-37.958864,"McLean St/Kent St (Maffra)",5428
"47842",null,146.983471,-37.958449,"McLean St/Kent St (Maffra)",5487
"47844",null,146.988571,-37.96164,"Blyth St/McAdam St (Maffra)",5489
"47707",null,146.988627,-37.961649,"Blyth St/McAdam St (Maffra)",5424
"47843",null,146.991497,-37.95754,"Douglas Ct/Morison St (Maffra)",5488
"47706",null,146.991349,-37.957404,"Douglas Ct/Morison St (Maffra)",5423
"37855",null,147.080842,-37.966291,"Stratford Post Office/Hobson St (Stratford)",3795
"16304",null,147.080033,-37.965093,"Memorial Park/Princes Hwy (Stratford)",397
"41009","3",147.036258,-38.101587,"Hickeys Rd/Wirra Mirra Dr (Wurruk)",3561
"41011","3",147.032883,-38.102047,"White Ct/Bennison Dr (Wurruk)",3562
"41008","3",147.036921,-38.10402,"Frith St/Gould St (Wurruk)",3560
"41007","3",147.033636,-38.10403,"Curran St/Frith St (Wurruk)",3559
"50647","3",147.031413,-38.10513,"Hunt Pl/Princes Hwy (Wurruk)",5351
"50648","3",147.03155,-38.1055,"Hunt Pl/Princes Hwy (Wurruk)",5352
"46083","5",146.480814,-38.148906,"Tyers Community Park/Moe-Glengarry Rd (Tyers)",5537
"40392","5",146.48281,-38.149077,"79 Moe-Glengarry Rd (Tyers)",4020
"46157","45",146.544608,-38.178876,"Marshalls Rd/Greenfield Dr (Traralgon)",5585
"47726","45",146.550438,-38.179584,"Bupa Aged Care/Park Lane (Traralgon)",5433
"46115","40",146.510191,-38.182866,"Ashworth Dr/Cross's Rd (Traralgon)",5555
"46156","45",146.545199,-38.183042,"Rothbury Pl/Greenfield Dr (Traralgon)",5584
"46119","40",146.531223,-38.18306,"Jefferson Cl/Bradman Bvd (Traralgon)",5559
"46116","40",146.515224,-38.183292,"Independent Way/Cross's Rd (Traralgon)",5556
"46158","45",146.551099,-38.183444,"Mayfair Ct/Park Lane (Traralgon)",5586
"46117","8,9,40",146.520394,-38.183746,"St Paul's Grammar/Cross's Rd (Traralgon)",5557
"46113","40",146.512285,-38.183947,"Stirling Ave/Parkwood Way (Traralgon)",5553
"46118","40",146.526101,-38.183994,"St Georges Rd/Bradman Bvd (Traralgon)",5558
"46114","40",146.50881,-38.184491,"Wirilda Cres/Parkwood Way (Traralgon)",5554
"47728","40",146.533656,-38.184574,"St Georges Rd/Breed St (Traralgon)",5435
"46154","45",146.542848,-38.184583,"Explorers Park/Franklin St (Traralgon)",5583
"32319","40",146.514628,-38.185335,"Meadow Park Dr/Parkwood Way (Traralgon)",1934
"32308","40",146.524033,-38.185978,"Stockdale Rd/Farmer Cres (Traralgon)",1931
"46143","41",146.507131,-38.186278,"Dampier Cl/Kimberley Dr (Traralgon)",5574
"32310","40",146.521287,-38.186814,"Gilmour St/Canfield Cres (Traralgon)",1932
"32311","40",146.517974,-38.187035,"Traralgon West Sports Complex/Douglas Pde (Traralgon)",1933
"32449","7,45",146.552331,-38.18736,"Smith St/Park Lane (Traralgon)",1983
"32306","40",146.524606,-38.187449,"Chenhall Cres/Stockdale Rd (Traralgon)",1930
"46120","40",146.534366,-38.187885,"Agnes Brereton Reserve/Breed St (Traralgon)",5560
"46142","41",146.508635,-38.188456,"Michelle Ct/Wirilda Cres (Traralgon)",5573
"32304","40",146.524791,-38.188838,"Stockdale Rd/Chenhall Cres (Traralgon)",1929
"46153","45",146.539269,-38.189058,"Traralgon Tennis Centre/Franklin St (Traralgon)",5582
"46141","41",146.512887,-38.189564,"Selwyn Pl/Wirilda Cres (Traralgon)",5572
"51525","45",146.563825,-38.190197,"Eastern Rd/Princes Hwy (Traralgon)",6651
"46152","45",146.541647,-38.190464,"Harold Preston Reserve/Davidson St (Traralgon)",5581
"51526","45",146.563777,-38.190503,"McNairn Rd/Princes Hwy (Traralgon)",6652
"51530","7,45",146.552721,-38.190786,"McMahon St/Park Lane (Traralgon)",6656
"46111","40",146.529563,-38.190804,"Burns St/Gordon St (Traralgon)",5552
"51527","45",146.559765,-38.191128,"Head St/Princes Hwy (Traralgon)",6653
"51524","7,45",146.556177,-38.191484,"Traralgon Vet Centre/Princes Hwy (Traralgon)",6650
"51529","45",146.548115,-38.191516,"Davidson St/John St (Traralgon)",6655
"32299","40",146.53384,-38.191542,"Gordon St/Breed St (Traralgon)",1928
"32335","40",146.533977,-38.191542,"Gordon St/Breed St (Traralgon)",1935
"42631","5,41",146.518766,-38.191688,"Lavalla College/Grey St (Traralgon)",4614
"32339","5,41",146.521653,-38.191943,"Gilmour St/Grey St (Traralgon)",1939
"46151","45",146.543944,-38.19196,"George St/Peterkin St (Traralgon)",5580
"32356","5",146.525272,-38.19212,"Roosevelt St/Grey St (Traralgon)",1943
"51528","45",146.553729,-38.19216,"Liddiard Rd/Princes Hwy (Traralgon)",6654
"32338","5,41",146.525237,-38.192219,"Roosevelt St/Grey St (Traralgon)",1938
"17419","7,",146.924327,-36.084243,"Albury Railway Station (Albury (NSW))",442
"37469","EA",146.920765,-36.080671,"Dean St/David St (Albury (NSW))",2939
"37472","EA",146.928112,-36.087086,"Wiedener Cres/Schubach St (East Albury (NSW))",2941
"37493","EA",146.932507,-36.090983,"Bimbaden St/East St (East Albury (NSW))",2960
"37473","EA",146.930133,-36.087574,"Neve St/Weidner Cres (East Albury (NSW))",2942
"37471","EA",146.927892,-36.084642,"Schubach St/Centenary St (East Albury (NSW))",2940
"37492","EA",146.935252,-36.089344,"Wirraway St/East St (East Albury (NSW))",2959
"37477","EA",146.931712,-36.085303,"Walsh St/Jamieson St (East Albury (NSW))",2945
"37475","EA",146.934443,-36.087071,"Percy St/Butt St (East Albury (NSW))",2943
"37476","EA",146.935032,-36.086296,"Walsh St/Percy St (East Albury (NSW))",2944
"37479","EA",146.931671,-36.081787,"Downside St/Electra St (East Albury (NSW))",2946
"37480","EA",146.93234,-36.078108,"Chambers Ave/Electra St (East Albury (NSW))",2947
"37481","EA",146.934162,-36.077668,"Whinray Cres/Peechelba St (East Albury (NSW))",2948
"45135","7,",146.92797,-36.072038,"The Scots School/Perry St (Albury (NSW))",4164
"37490","EA",146.942809,-36.083983,"Grandview Tce/Mountford Cres (East Albury (NSW))",2957
"37482","EA",146.93625,-36.077218,"Albury Base Hospital/Keene St (East Albury (NSW))",2949
"37491","EA",146.940268,-36.080358,"Palm Dr/Grandview Tce (East Albury (NSW))",2958
"37489","EA",146.943588,-36.082271,"Murray Garden Retirement Estate/Mountford Cres (East Albury (NSW))",2956
"37487","EA",146.940093,-36.077923,"Albury Base Hospital/East St (East Albury (NSW))",2954
"37483","EA",146.936741,-36.074559,"Alexandra Park/Keene St (East Albury (NSW))",2950
"37488","EA",146.943634,-36.080179,"Playground/Mountford Cres (East Albury (NSW))",2955
"37486","EA",146.940572,-36.075056,"Cadell St/East St (East Albury (NSW))",2953
"37484","EA",146.938731,-36.071584,"Bicycle Education Centre/Andrews St (East Albury (NSW))",2951
"37485","EA",146.94094,-36.073136,"Alexandra St/East St (East Albury (NSW))",2952
"49405","NSW906",146.941207,-36.057584,"Calimo St/Wantigong St (North Albury (NSW))",6450
"49404","NSW906",146.941463,-36.057251,"Wantigong St/Calimo St (North Albury (NSW))",6449
"49411","NSW907,NSW908,NSW906",146.934685,-36.049575,"Lavington Square/Griffith Rd (Lavington (NSW))",6456
"49412","NSW906",146.93741,-36.043436,"Kotthoff St/McDonald Rd (Lavington (NSW))",6457
"49416","NSW907",146.946487,-36.049085,"Hume Public School/Cheyenne Dr (Lavington (NSW))",6461
"49414","NSW906",146.941414,-36.032944,"Garoogong Rd/Kaitlers Rd (Lavington (NSW))",6459
"49418","NSW908",146.945554,-36.033496,"Murray High School/Kaitlers Rd (Lavington (NSW))",6463
"49417","NSW908",146.945465,-36.033306,"Murray High School/Kaitlers Rd (Springdale Heights (NSW))",6462
"49413","NSW906",146.95296,-36.029929,"Cardo Dr/Baranbale Way (Springdale Heights (NSW))",6458
"49312","NSW908",146.982126,-36.046634,"Ironbark Rd/Bottlebrush St (Thurgoona (NSW))",6443
"37505",null,147.177647,-36.216793,"Tallangatta Information Centre/Towong St (Tallangatta)",2969
"49387","NSW908",146.991174,-36.049565,"Thurgoona Community Centre/Kosciusko Rd (Thurgoona (NSW))",6448
"49315","NSW908",146.991096,-36.049421,"Feathertop Cct/Kosciusko Rd (Thurgoona (NSW))",6446
"49316","NSW908",146.989676,-36.043993,"Severin Ct/Shuter Ave (Thurgoona (NSW))",6447
"49314","NSW908",146.989964,-36.044128,"Thurgoona Dr/Shuter Ave (Thurgoona (NSW))",6445
"49311","NSW908",146.989266,-36.038647,"Charles Sturt University/Gungalman Dr (Thurgoona (NSW))",6442
"49313","NSW908",146.991853,-36.027575,"Thurgoona TAFE/Ettamogah Rd (Thurgoona (NSW))",6444
"46909",null,147.320742,-36.0841,"Granya Rd/Murray River Rd (Granya)",5788
"41653",null,147.771516,-36.190403,"Cudgewa Post Office/Cudgewa Tintaldra Rd (Cudgewa)",4390
"46913",null,147.617413,-35.976219,"Mount Alfred/Murray River Rd (Mount Alfred)",5789
"41652",null,147.903245,-36.196459,"Corryong Newsagency/Murray Valley Hwy (Corryong)",4389
"41655",null,147.736823,-35.963834,"Walwa Post Office/47 Main St (Walwa)",4392
"41656",null,147.698606,-35.92598,"Jingellic Post Office/River Rd (Jingellic (NSW))",4393
"46914",null,147.986932,-36.126398,"Towong/Murray River Rd (Towong)",5790
"41654",null,147.931339,-36.046705,"Tintaldra Post Office/3 Main St (Tintaldra)",4391
"17365",null,146.674758,-38.564846,"Memorial Park/Grant St (Yarram)",431
"46147","30",146.41032,-38.316781,"Quigley Cres/Manning Dr (Churchill)",5577
"46146","30",146.413053,-38.318363,"Auchterlonie Cres/Canterbury Way (Churchill)",5576
"32263","2",146.42053,-38.323186,"Barooga Cres/Amaroo Dr (Churchill)",1911
"42618","2",146.420543,-38.323051,"Barooga Cres/Amaroo Dr (Churchill)",4608
"42614","30",146.415814,-38.317836,"Lumen Christi Primary School/Williams Ave (Churchill)",4606
"46148","30",146.410718,-38.312854,"4 McLean Ave (Churchill)",5578
"32262","2",146.423429,-38.322705,"Dalpura Ct/Churinga Dr (Churchill)",1910
"42619","2",146.423281,-38.322542,"Dalpura Ct/Churinga Dr (Churchill)",4609
"42615","2",146.422037,-38.319318,"Glendonald Park/Amaroo Dr (Churchill)",4607
"32265","2",146.422004,-38.319165,"Philip Pde/Amaroo Dr (Churchill)",1912
"42620","2",146.424848,-38.321116,"Lemana Pl/Churinga Dr (Churchill)",4610
"32268","30",146.412634,-38.310818,"Watson Park/Firmin Rd (Churchill)",1913
"32261","2",146.42503,-38.321216,"Lemana Pl/Churinga Dr (Churchill)",1909
"42613","30",146.415932,-38.313196,"Walker Pde/Williams Ave (Churchill)",4605
"32270","30",146.41297,-38.308756,"Ritchie Rd/Firmin Rd (Churchill)",1914
"32257","30",146.416652,-38.311838,"Churchill Primary School/Howard Ave (Churchill)",1907
"32240","30",146.42034,-38.312623,"Churchill SC/Georgina Pl (Churchill)",1896
"47693","3,30,4,7,9,2",146.42042,-38.312641,"Churchill SC/Georgina Pl (Churchill)",5418
"32256","30",146.41702,-38.308659,"Roy Ct/Howard Ave (Churchill)",1906
"43139","30",146.416143,-38.306852,"Switchback Rd/Coolabah Dr (Churchill)",4621
"43140","30",146.416276,-38.304473,"Grevillea St/Coolabah Dr (Churchill)",4622
"46211","2",146.424592,-38.310102,"Kurnai College/Northways Rd (Churchill)",5630
"32259","3,7,2",146.426537,-38.311509,"Federation University/Northways Rd (Churchill)",1908
"46206","2",146.424619,-38.309598,"Kurnai College/Northways Rd (Churchill)",5625
"46150","30",146.417492,-38.301118,"Sheoke Gr/Acacia Way (Churchill)",5579
"46069","3,7,2",146.42172,-38.301625,"Mathison Park/Tramway Rd (Churchill)",5531
"32254","3,7,2",146.421903,-38.301662,"Mathison Park/Tramway Rd (Churchill)",1905
"46195","20",146.388947,-38.238328,"Morwell Senior Citizens/Maryvale Cres (Morwell)",5616
"44937","20",146.389522,-38.237808,"Ann St/Maryvale Cres (Morwell)",4944
"46205","20",146.390302,-38.237442,"Ann St/Maryvale Cres (Morwell)",5624
"46196","20",146.393406,-38.237981,"Hazelwood Rd/Ann St (Morwell)",5617
"44932","20",146.394078,-38.238192,"Hazelwood Rd/Ann St (Morwell)",4941
"32024","21,1",146.391996,-38.235802,"Avondale Rd/Commercial Rd (Morwell)",1147
"32415","21,1",146.393955,-38.236515,"Latrobe Valley Law Courts/Commercial Rd (Morwell)",1974
"44936","20",146.398109,-38.239925,"Tarwin St/Elgin St (Morwell)",4943
"44934","20",146.398625,-38.239793,"Tarwin St/Elgin St (Morwell)",4942
"32029","1",146.39838,-38.237574,"Morwell Bus Interchange/Commercial Rd (Morwell)",1152
"16287","8,",146.397735,-38.23685,"Morwell Railway Station (Morwell)",389
"32028","2",146.39862,-38.237585,"Morwell Bus Interchange/Commercial Rd (Morwell)",1151
"32027","20,1",146.398722,-38.237621,"Morwell Bus Interchange/Commercial Rd (Morwell)",1150
"32025","22,21",146.398815,-38.237486,"Morwell Bus Interchange/Commercial Rd (Morwell)",1148
"32026","20,",146.39902,-38.237542,"Morwell Bus Interchange/Commercial Rd (Morwell)",1149
"46166","21",146.396205,-38.233859,"Joy St/Mary St (Morwell)",5592
"46161","21",146.396925,-38.233899,"Joy St/Mary St (Morwell)",5587
"46884","21",146.399382,-38.235209,"Morwell Government Hub/Church St (Morwell)",5786
"48683","21",146.399624,-38.235003,"Latrobe Community Health Service/Church St (Morwell)",6381
"32278","2,1",146.405306,-38.238835,"McDonald St/Princes Dr (Morwell)",1917
"32249","2,1",146.406368,-38.238841,"McDonald St/Princes Dr (Morwell)",1900
"46203","44",146.545079,-38.194848,"Parkside Ret Village/Gwalia St (south side) (Traralgon)",5622
"46204","44",146.545423,-38.194742,"Parkside Ret Village/Gwalia St (north side) (Traralgon)",5623
"32400","6,43",146.542321,-38.201327,"Tennyson St/Shakespeare St (Traralgon)",1962
"42748","6,43",146.543372,-38.201304,"Whittakers Rd/Shakespeare St (Traralgon)",4618
"32471","6",146.54336,-38.201403,"Whittakers Rd/Shakespeare St (Traralgon)",1987
"32361","44",146.549001,-38.194097,"Yallambee Ret Village/Gwalia St (north side) (Traralgon)",1946
"32383","7,44",146.54916,-38.194224,"Yallambee Ret Village/Gwalia St (south side) (Traralgon)",1956
"46134","43",146.546507,-38.202253,"Shakespeare St/Mapleson Dr (Traralgon)",5567
"32362","44",146.551425,-38.19371,"Traralgon Bowls Club/Gwalia St (Traralgon)",1947
"32382","7,44",146.551458,-38.193836,"Traralgon Bowls Club/Gwalia St (Traralgon)",1955
"47770","7",146.552092,-38.194758,"Head St/Liddiard Rd (Traralgon)",5441
"32381","7",146.551597,-38.197253,"Cobbledick Ct/Liddiard Rd (Traralgon)",1954
"46135","43",146.54681,-38.206689,"Sally Ct/Gunyah Gr (Traralgon)",5568
"32380","7,44",146.552043,-38.19894,"Liddiard Rd/Newman Cres (south side) (Traralgon)",1953
"43152","44",146.552216,-38.198787,"Liddiard Rd/Newman Cres (north side) (Traralgon)",4624
"46137","43,",146.548214,-38.208713,"O'Mara House/Hunter Rd (Traralgon)",5569
"46140","43,7,",146.550751,-38.204847,"Brookfield Park Nursing Home/Liddiard Rd (Traralgon)",5571
"32364","44",146.554647,-38.199049,"Riley St/Newman Cres (Traralgon)",1948
"32438","43",146.55104,-38.206065,"Liddiard Rd/Furlonger St (Traralgon)",1981
"32379","7,44",146.554646,-38.199157,"Riley St/Newman Cres (Traralgon)",1952
"42607","7,43",146.552254,-38.209278,"Dyer Ct/Lansdowne Rd (Traralgon)",4603
"32394","7",146.552277,-38.209368,"Dyer Ct/Lansdowne Rd (Traralgon)",1961
"47019","44",146.556667,-38.201111,"Hyland St/Allen Cres (Traralgon)",5821
"32437","43",146.55395,-38.206473,"McEntee Ct/Furlonger St (Traralgon)",1980
"42636","7",146.555705,-38.203487,"Shakespeare St/Cameron St (Traralgon)",4617
"32369","7",146.555853,-38.203488,"Shakespeare St/Cameron St (Traralgon)",1950
"32365","44",146.558548,-38.199785,"Lyndon Cres/Newman Cres (Traralgon)",1949
"32378","7",146.558525,-38.199866,"Lyndon Cres/Newman Cres (Traralgon)",1951
"32393","7",146.554997,-38.209108,"Lansdowne Rd/Cameron St (Traralgon)",1960
"42634","7",146.556025,-38.207165,"Farrington Pde/Cameron St (Traralgon)",4616
"32436","43",146.556914,-38.205519,"Thexton St/Taylor Cres (Traralgon)",1979
"32392","7",146.556242,-38.207157,"Farrington Pde/Cameron St (Traralgon)",1959
"42633","7,43",146.555768,-38.208147,"Jakobi Ct/Cameron St (Traralgon)",4615
"47018","44",146.559449,-38.201942,"Brereton St/Allen Cres (Traralgon)",5820
"43216","44",146.561927,-38.198148,"McNairn Rd/Ellavale Dr (Traralgon)",4631
"46110","44",146.561846,-38.198418,"McNairn Rd/Ellavale Dr (Traralgon)",5551
"47017","8,9,44",146.561069,-38.200272,"Newman Cres/McNairn Rd (Traralgon)",5819
"46139","43",146.559001,-38.207952,"Bowden Ct/Farrington Pde (Traralgon)",5570
"32432","43",146.559999,-38.207297,"Farrington Pde/Stuart St (Traralgon)",1978
"46109","44",146.56656,-38.198733,"Nicholas Ct/Ellavale Dr (Traralgon)",5550
"43217","44",146.56679,-38.198536,"Milburn Ct/Ellavale Dr (Traralgon)",4632
"43218","44",146.57063,-38.194206,"Casuarina Ct/Ellavale Dr (Traralgon)",4633
"43220","44",146.574236,-38.192678,"Woodhall Ct/Ellavale Dr (Traralgon)",4634
"47671","44",146.573385,-38.199623,"Ellavale Dr/Laurina Dr (Traralgon)",5403
"46107","44",146.575534,-38.197351,"Clover Ct/Ellavale Dr (Traralgon)",5548
"43223","44",146.577498,-38.195402,"Kangaroo Grass Rise/Ellavale Dr (Traralgon)",4635
"22707",null,146.701585,-38.294344,"Gormandale - Stradbroke Rd/Hyland Hwy (Gormandale)",255
"46451",null,146.758717,-38.380904,"Old Carrajung Rd/Yarram - Traralgon Rd (Carrajung)",5729
"46452",null,146.759012,-38.381607,"Carrajung - Woodside Rd/Yarram - Traralgon Rd (Carrajung)",5730
"46163","21",146.404001,-38.230645,"Harold St/Winifred St (Morwell)",5589
"32037","22",146.414546,-38.230843,"St Vincent de Paul Catholic Primary School/Vincent Rd (Morwell)",1158
"46164","21",146.404,-38.230844,"Harold St/Winifred St (Morwell)",5590
"32036","22",146.414291,-38.231301,"St Vincent de Paul Catholic Primary School/Vincent Rd (Morwell)",1157
"32057","22",146.431897,-38.231415,"Chestnut Ave/Bridle Rd (Morwell)",1163
"43256","21",146.400465,-38.232718,"Margaret St/Church St (Morwell)",4640
"32009","21",146.421077,-38.23275,"Ronald Reserve/Vary St (Morwell)",1141
"43257","21",146.400498,-38.232881,"Margaret St/Church St (Morwell)",4641
"32049","21",146.421167,-38.232939,"Ronald Reserve/Vary St (Morwell)",1160
"32105","22",146.431827,-38.232982,"Post Business Centre/Bridle Rd (Morwell)",1845
"32279","1",146.437527,-38.233289,"Tramway Rd/Princes Dr (Morwell)",1918
"32017","22",146.412983,-38.233304,"Churchill Rd/Vincent Rd (Morwell)",1143
"32035","22",146.412766,-38.233357,"Churchill Rd/Vincent Rd (Morwell)",1156
"32413","1",146.436493,-38.233924,"Tramway Rd/Princes Hwy (Morwell)",1972
"32032","22",146.407307,-38.234357,"McDonald St/Comans St (Morwell)",1154
"32251","1",146.432799,-38.234411,"Bridle Rd/Princes Dr (Morwell)",1902
"32050","21",146.420047,-38.234439,"Churchill Rd/Vary St (Morwell)",1161
"32019","22",146.407284,-38.234474,"McDonald St/Comans St (Morwell)",1145
"32414","1",146.432968,-38.234709,"Hollie Dr/Princes Dr (Morwell)",1973
"16291",null,146.429434,-38.235089,"Centre Valley Rd/Princes Dr (Morwell)",392
"32034","22",146.410067,-38.235101,"Hyland St/Comans St (Morwell)",1155
"32018","22",146.410191,-38.235255,"Vincent Rd/Comans St (Morwell)",1144
"32276","2",146.436974,-38.235323,"Amanda Ave/Saskia Way (Morwell)",1915
"32252","2",146.436665,-38.235331,"Amanda Ave/Saskia Way (Morwell)",1903
"16290","1,2,21,8,",146.428882,-38.235582,"Centre Valley Rd/Princes Dr (Morwell)",391
"32008","21",146.421283,-38.235644,"Perth St/Churchill Rd (Morwell)",1140
"48805","21",146.421557,-38.23569,"Gona St/Churchill Rd (Morwell)",6391
"32002","2,1",146.423501,-38.236889,"Churchill Rd/Princes Dr (Morwell)",1138
"32021","22",146.405527,-38.236953,"Doherty Ave/McDonald St (Morwell)",1146
"32001","1,2,21,22,",146.431304,-38.237153,"Mid Valley Shopping Centre/Mid Valley Dr (Morwell)",1137
"32030","22",146.404939,-38.237608,"Princes Dr/McDonald St (Morwell)",1153
"32003","2,1",146.420768,-38.238633,"Federation Training/Princes Dr (Morwell)",1139
"32055","2,8,1",146.420127,-38.23872,"Monash Way/Princes Dr (Morwell)",1162
"46067","2",146.438064,-38.239186,"Kirwin Rd/Tramway Rd (Morwell)",5529
"46068","2",146.437881,-38.239203,"Kirwin Rd/Tramway Rd (Morwell)",5530
"32250","2,1",146.409458,-38.239703,"Vincent Rd/Princes Dr (Morwell)",1901
"32277","2,1",146.408555,-38.239753,"Vincent Rd/Princes Dr (Morwell)",1916
"46221","2",146.435764,-38.249954,"Firmins Lane/Tramway Rd (Churchill)",5637
"32253","2",146.435714,-38.25053,"Firmins Lane/Tramway Rd (Churchill)",1904
"43169","7",146.489038,-38.260607,"Theresa Rd/Jeeralang Nth Rd (Hazelwood North)",4626
"43170","7",146.48775,-38.266613,"Arrondoon Rd/Jeeralang Nth Rd (Hazelwood North)",4627
"43171","7",146.487801,-38.270768,"Madison Pl/Jeeralang Nth Rd (Hazelwood North)",4628
"46100","7,3",146.469722,-38.271481,"Church Rd/Hazelwood Rd (Hazelwood North)",5546
"46101","7,3",146.469699,-38.271516,"Church Rd/Hazelwood Rd (Hazelwood North)",5547
"43281","7",146.480233,-38.272384,"Cranwell Cres/Church Rd (Hazelwood North)",4644
"43188","7",146.48031,-38.272763,"Cranwell Cres/Church Rd (Hazelwood North)",4629
"46090","6",146.540217,-38.297833,"Traralgon South PS/Keith Morgan Dr (Traralgon South)",5543
"46078","6",146.541177,-38.297945,"Chester Ct/Keith Morgan Dr (Traralgon South)",5536
"47729","6",146.545377,-38.299376,"Keith Morgan Dr/Cashmere Dr (Traralgon South)",5436
"32346","41",146.506221,-38.192619,"Willaroo Ct/Swallow Gr (Traralgon)",1940
"32350","41",146.509277,-38.193289,"Rural Dr/Phillip St (Traralgon)",1941
"32407","1",146.503553,-38.207135,"Coonoc Rd/Princes Hwy (Traralgon)",1969
"32286","1",146.504104,-38.206723,"Coonoc Rd/Princes Hwy (Traralgon)",1921
"32352","41",146.514129,-38.193391,"Elizabeth St/Phillip St (Traralgon)",1942
"32462","41",146.515675,-38.196236,"Kay St/Kosciuszko St (Traralgon)",1984
"46144","41",146.515411,-38.198127,"Garibaldi St/Kosciuszko St (Traralgon)",5575
"32287","1",146.515624,-38.203878,"Kosciuszko St/Princes Hwy (Traralgon)",1922
